poll_id,pollster_id,pollster,sponsor_ids,sponsors,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,display_name,mode,state,start_date,end_date,internal,partisan,question_id,sample_size,population,subpopulation,population_full,tracking,created_at,updated_at,notes,url,url_article,url_topline,url_crosstab,institution,yes,no,alternate_answers
83418,568,YouGov,352,The Economist,NA,NA,NA,YouGov,Online Matched Sample,NA,2023-08-12T00:00:00Z,2023-08-15T00:00:00Z,FALSE,NA,178832,1321,rv,NA,rv,FALSE,2025-04-28 19:34:49 UTC,2025-04-28 19:34:49 UTC,NA,https://docs.cdn.yougov.com/18ox1hne2s/econTabReport.pdf,NA,NA,https://docs.cdn.yougov.com/18ox1hne2s/econTabReport.pdf,Scotus,40,51,8
83418,568,YouGov,352,The Economist,NA,NA,NA,YouGov,Online Matched Sample,NA,2023-08-12T00:00:00Z,2023-08-15T00:00:00Z,FALSE,NA,178831,1500,a,NA,a,FALSE,2025-04-28 19:34:49 UTC,2025-04-28 19:34:49 UTC,NA,https://docs.cdn.yougov.com/m40l43fusr/econtoplines.pdf,NA,https://docs.cdn.yougov.com/m40l43fusr/econtoplines.pdf,https://docs.cdn.yougov.com/18ox1hne2s/econTabReport.pdf,Scotus,36,48,15
84153,1361,SSRS,1960,University of Pennsylvania Annenberg Public Policy Center,NA,NA,NA,SSRS,Online Opt-In Panel,NA,2023-08-09T00:00:00Z,2023-08-15T00:00:00Z,FALSE,NA,181526,1482,a,NA,a,FALSE,2025-04-28 19:34:52 UTC,2025-04-28 19:34:52 UTC,NA,https://www.annenbergpublicpolicycenter.org/many-dont-know-key-facts-about-u-s-constitution-annenberg-civics-study-finds/,https://www.annenbergpublicpolicycenter.org/many-dont-know-key-facts-about-u-s-constitution-annenberg-civics-study-finds/,https://cdn.annenbergpublicpolicycenter.org/wp-content/uploads/2023/09/APPC_Con_Day_Topline_2023_final.pdf,NA,Scotus,49,51,0
83962,568,YouGov,352,The Economist,NA,NA,NA,YouGov,Online Matched Sample,NA,2023-08-19T00:00:00Z,2023-08-22T00:00:00Z,FALSE,NA,179893,1309,rv,NA,rv,FALSE,2025-04-28 19:34:52 UTC,2025-04-28 19:34:52 UTC,NA,https://docs.cdn.yougov.com/qaelwix52p/econTabReport.pdf,NA,NA,https://docs.cdn.yougov.com/qaelwix52p/econTabReport.pdf,Scotus,40,53,8
83962,568,YouGov,352,The Economist,NA,NA,NA,YouGov,Online Matched Sample,NA,2023-08-19T00:00:00Z,2023-08-22T00:00:00Z,FALSE,NA,179892,1500,a,NA,a,FALSE,2025-04-28 19:34:52 UTC,2025-04-28 19:34:52 UTC,NA,https://docs.cdn.yougov.com/f2l1urt62v/econtoplines.pdf,NA,https://docs.cdn.yougov.com/f2l1urt62v/econtoplines.pdf,https://docs.cdn.yougov.com/qaelwix52p/econTabReport.pdf,Scotus,36,51,14
84039,568,YouGov,352,The Economist,NA,NA,NA,YouGov,Online Matched Sample,NA,2023-08-26T00:00:00Z,2023-08-29T00:00:00Z,FALSE,NA,180656,1303,rv,NA,rv,FALSE,2025-04-28 19:34:52 UTC,2025-04-28 19:34:52 UTC,NA,https://docs.cdn.yougov.com/eqlqwyoypg/econTabReport.pdf,NA,NA,https://docs.cdn.yougov.com/eqlqwyoypg/econTabReport.pdf,Scotus,40,52,8
84039,568,YouGov,352,The Economist,NA,NA,NA,YouGov,Online Matched Sample,NA,2023-08-26T00:00:00Z,2023-08-29T00:00:00Z,FALSE,NA,180655,1500,a,NA,a,FALSE,2025-04-28 19:34:52 UTC,2025-04-28 19:34:52 UTC,NA,https://docs.cdn.yougov.com/aif0ri8ye5/econtoplines.pdf,NA,https://docs.cdn.yougov.com/aif0ri8ye5/econtoplines.pdf,https://docs.cdn.yougov.com/eqlqwyoypg/econTabReport.pdf,Scotus,35,52,12
84095,568,YouGov,352,The Economist,NA,NA,NA,YouGov,Online Matched Sample,NA,2023-09-02T00:00:00Z,2023-09-05T00:00:00Z,FALSE,NA,181015,1500,a,NA,a,FALSE,2025-04-28 19:34:52 UTC,2025-04-28 19:34:52 UTC,NA,https://docs.cdn.yougov.com/8ssfdycdra/econtoplines.pdf,NA,https://docs.cdn.yougov.com/8ssfdycdra/econtoplines.pdf,https://docs.cdn.yougov.com/ze05ewgo9y/econTabReport.pdf,Scotus,38,47,15
84095,568,YouGov,352,The Economist,NA,NA,NA,YouGov,Online Matched Sample,NA,2023-09-02T00:00:00Z,2023-09-05T00:00:00Z,FALSE,NA,181016,1329,rv,NA,rv,FALSE,2025-04-28 19:34:52 UTC,2025-04-28 19:34:52 UTC,NA,https://docs.cdn.yougov.com/ze05ewgo9y/econTabReport.pdf,NA,NA,https://docs.cdn.yougov.com/ze05ewgo9y/econTabReport.pdf,Scotus,43,48,9
84136,568,YouGov,352,The Economist,NA,NA,NA,YouGov,Online Matched Sample,NA,2023-09-10T00:00:00Z,2023-09-12T00:00:00Z,FALSE,NA,181356,1500,a,NA,a,FALSE,2025-04-28 19:34:52 UTC,2025-04-28 19:34:52 UTC,NA,https://docs.cdn.yougov.com/0d5jmcbf98/econtoplines.pdf,NA,https://docs.cdn.yougov.com/0d5jmcbf98/econtoplines.pdf,https://docs.cdn.yougov.com/xttgobsv8q/econTabReport.pdf,Scotus,36,48,16
84136,568,YouGov,352,The Economist,NA,NA,NA,YouGov,Online Matched Sample,NA,2023-09-10T00:00:00Z,2023-09-12T00:00:00Z,FALSE,NA,181357,1334,rv,NA,rv,FALSE,2025-04-28 19:34:52 UTC,2025-04-28 19:34:52 UTC,NA,https://docs.cdn.yougov.com/xttgobsv8q/econTabReport.pdf,NA,NA,https://docs.cdn.yougov.com/xttgobsv8q/econTabReport.pdf,Scotus,39,53,9
84192,568,YouGov,352,The Economist,NA,NA,NA,YouGov,Online Matched Sample,NA,2023-09-17T00:00:00Z,2023-09-19T00:00:00Z,FALSE,NA,181882,1500,a,NA,a,FALSE,2025-04-28 19:34:53 UTC,2025-04-28 19:34:53 UTC,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_Os7FqGN.pdf,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_Os7FqGN.pdf,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_xf4D6qH.pdf,Scotus,38,50,12
84192,568,YouGov,352,The Economist,NA,NA,NA,YouGov,Online Matched Sample,NA,2023-09-17T00:00:00Z,2023-09-19T00:00:00Z,FALSE,NA,181883,1303,rv,NA,rv,FALSE,2025-04-28 19:34:53 UTC,2025-04-28 19:34:53 UTC,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_xf4D6qH.pdf,NA,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_xf4D6qH.pdf,Scotus,41,51,8
84248,169,Gallup,NA,NA,NA,NA,NA,Gallup,Live Phone,NA,2023-09-01T00:00:00Z,2023-09-23T00:00:00Z,FALSE,NA,182461,1016,a,NA,a,FALSE,2025-04-28 19:34:48 UTC,2025-04-28 19:34:48 UTC,NA,https://news.gallup.com/poll/511820/views-supreme-court-remain-near-record-lows.aspx,https://news.gallup.com/poll/511820/views-supreme-court-remain-near-record-lows.aspx,NA,NA,Scotus,41,58,2
84308,1075,Marquette Law School,NA,NA,NA,NA,NA,Marquette University Law School,Probability Panel,NA,2023-09-18T00:00:00Z,2023-09-25T00:00:00Z,FALSE,NA,183085,690,lv,NA,lv,FALSE,2025-04-28 19:34:49 UTC,2025-04-28 19:34:49 UTC,NA,https://law.marquette.edu/poll/wp-content/uploads/2023/10/MLSPSC16ToplinesLV.html,NA,https://law.marquette.edu/poll/wp-content/uploads/2023/10/MLSPSC16ToplinesLV.html,https://law.marquette.edu/poll/category/results-and-data/,Scotus,46,54,0
84308,1075,Marquette Law School,NA,NA,NA,NA,NA,Marquette University Law School,Probability Panel,NA,2023-09-18T00:00:00Z,2023-09-25T00:00:00Z,FALSE,NA,182738,1007,a,NA,a,FALSE,2025-04-28 19:34:49 UTC,2025-04-28 19:34:49 UTC,NA,https://law.marquette.edu/poll/2023/10/04/detailed-results-of-the-marquette-law-school-supreme-court-poll-september-18-25-2023/,https://law.marquette.edu/poll/2023/10/04/detailed-results-of-the-marquette-law-school-supreme-court-poll-september-18-25-2023/,https://law.marquette.edu/poll/wp-content/uploads/2023/10/MLSPSC16Toplines_CourtItems.html,https://law.marquette.edu/poll/wp-content/uploads/2023/10/MLSPSC16Crosstabs_CourtItems.html,Scotus,43,57,0
84308,1075,Marquette Law School,NA,NA,NA,NA,NA,Marquette University Law School,Probability Panel,NA,2023-09-18T00:00:00Z,2023-09-25T00:00:00Z,FALSE,NA,183081,868,rv,NA,rv,FALSE,2025-04-28 19:34:49 UTC,2025-04-28 19:34:49 UTC,NA,https://law.marquette.edu/poll/wp-content/uploads/2023/10/MLSPSC16ToplinesRV.html,NA,https://law.marquette.edu/poll/wp-content/uploads/2023/10/MLSPSC16ToplinesRV.html,https://law.marquette.edu/poll/category/results-and-data/,Scotus,44,56,0
84250,568,YouGov,352,The Economist,NA,NA,NA,YouGov,Online Matched Sample,NA,2023-09-23T00:00:00Z,2023-09-26T00:00:00Z,FALSE,NA,182285,1500,a,NA,a,FALSE,2025-04-28 19:34:48 UTC,2025-04-28 19:34:48 UTC,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_RTVZfCv.pdf,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_RTVZfCv.pdf,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_wyX9VrC.pdf,Scotus,37,50,13
84250,568,YouGov,352,The Economist,NA,NA,NA,YouGov,Online Matched Sample,NA,2023-09-23T00:00:00Z,2023-09-26T00:00:00Z,FALSE,NA,182286,1293,rv,NA,rv,FALSE,2025-04-28 19:34:48 UTC,2025-04-28 19:34:48 UTC,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_wyX9VrC.pdf,NA,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_wyX9VrC.pdf,Scotus,37,55,8
84306,568,YouGov,352,The Economist,NA,NA,NA,YouGov,Online Matched Sample,NA,2023-09-30T00:00:00Z,2023-10-03T00:00:00Z,FALSE,NA,182734,1368,rv,NA,rv,FALSE,2025-04-28 19:34:49 UTC,2025-04-28 19:34:49 UTC,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_ZYxhZlV.pdf,NA,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_ZYxhZlV.pdf,Scotus,44,49,7
84306,568,YouGov,352,The Economist,NA,NA,NA,YouGov,Online Matched Sample,NA,2023-09-30T00:00:00Z,2023-10-03T00:00:00Z,FALSE,NA,182733,1500,a,NA,a,FALSE,2025-04-28 19:34:49 UTC,2025-04-28 19:34:49 UTC,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_ZHdSXzq.pdf,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_ZHdSXzq.pdf,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_ZYxhZlV.pdf,Scotus,38,49,14
84373,568,YouGov,352,The Economist,NA,NA,NA,YouGov,Online Matched Sample,NA,2023-10-08T00:00:00Z,2023-10-10T00:00:00Z,FALSE,NA,183432,1319,rv,NA,rv,FALSE,2025-04-28 19:34:49 UTC,2025-04-28 19:34:49 UTC,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_8o4rs21.pdf,NA,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_8o4rs21.pdf,Scotus,42,49,9
84373,568,YouGov,352,The Economist,NA,NA,NA,YouGov,Online Matched Sample,NA,2023-10-08T00:00:00Z,2023-10-10T00:00:00Z,FALSE,NA,183431,1500,a,NA,a,FALSE,2025-04-28 19:34:49 UTC,2025-04-28 19:34:49 UTC,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_8o4rs21.pdf,NA,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_8o4rs21.pdf,Scotus,37,48,14
84446,568,YouGov,352,The Economist,NA,NA,NA,YouGov,Online Matched Sample,NA,2023-10-14T00:00:00Z,2023-10-17T00:00:00Z,FALSE,NA,183790,1500,a,NA,a,FALSE,2025-04-28 19:34:53 UTC,2025-04-28 19:34:53 UTC,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_3WmN9jD.pdf,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_3WmN9jD.pdf,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_uXN5Bmo.pdf,Scotus,38,47,15
84446,568,YouGov,352,The Economist,NA,NA,NA,YouGov,Online Matched Sample,NA,2023-10-14T00:00:00Z,2023-10-17T00:00:00Z,FALSE,NA,183791,1296,rv,NA,rv,FALSE,2025-04-28 19:34:53 UTC,2025-04-28 19:34:53 UTC,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_uXN5Bmo.pdf,NA,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_uXN5Bmo.pdf,Scotus,41,50,9
84487,568,YouGov,352,The Economist,NA,NA,NA,YouGov,Online Matched Sample,NA,2023-10-21T00:00:00Z,2023-10-24T00:00:00Z,FALSE,NA,184176,1296,rv,NA,rv,FALSE,2025-04-28 19:34:49 UTC,2025-04-28 19:34:49 UTC,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_WzgzhWp.pdf,NA,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_WzgzhWp.pdf,Scotus,36,55,9
84487,568,YouGov,352,The Economist,NA,NA,NA,YouGov,Online Matched Sample,NA,2023-10-21T00:00:00Z,2023-10-24T00:00:00Z,FALSE,NA,184175,1500,a,NA,a,FALSE,2025-04-28 19:34:49 UTC,2025-04-28 19:34:49 UTC,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_WzgzhWp.pdf,NA,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_WzgzhWp.pdf,Scotus,33,52,14
84513,568,YouGov,352,The Economist,NA,NA,NA,YouGov,Online Matched Sample,NA,2023-10-28T00:00:00Z,2023-10-31T00:00:00Z,FALSE,NA,184347,1333,rv,NA,rv,FALSE,2025-04-28 19:34:50 UTC,2025-04-28 19:34:50 UTC,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_bpzPgoE.pdf,NA,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_bpzPgoE.pdf,Scotus,40,50,10
84513,568,YouGov,352,The Economist,NA,NA,NA,YouGov,Online Matched Sample,NA,2023-10-28T00:00:00Z,2023-10-31T00:00:00Z,FALSE,NA,184346,1500,a,NA,a,FALSE,2025-04-28 19:34:50 UTC,2025-04-28 19:34:50 UTC,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_cIQloVR.pdf,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_cIQloVR.pdf,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_bpzPgoE.pdf,Scotus,35,48,16
84611,568,YouGov,352,The Economist,NA,NA,NA,YouGov,Online Matched Sample,NA,2023-11-05T00:00:00Z,2023-11-07T00:00:00Z,FALSE,NA,185164,1313,rv,NA,rv,FALSE,2025-04-28 19:34:53 UTC,2025-04-28 19:34:53 UTC,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_Vow57W6.pdf,NA,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_Vow57W6.pdf,Scotus,43,49,8
84685,1075,Marquette Law School,NA,NA,NA,NA,NA,Marquette University Law School,Probability Panel,NA,2023-11-02T00:00:00Z,2023-11-07T00:00:00Z,FALSE,NA,186454,856,rv,NA,rv,FALSE,2025-04-28 19:34:53 UTC,2025-04-28 19:34:53 UTC,NA,https://law.marquette.edu/poll/wp-content/uploads/2023/11/MLSPSC17ToplinesRV.html,NA,https://law.marquette.edu/poll/wp-content/uploads/2023/11/MLSPSC17ToplinesRV.html,https://law.marquette.edu/poll/2023/11/15/detailed-results-of-the-marquette-law-school-supreme-court-poll-november-2-7-2023-2/,Scotus,44,56,0
84611,568,YouGov,352,The Economist,NA,NA,NA,YouGov,Online Matched Sample,NA,2023-11-05T00:00:00Z,2023-11-07T00:00:00Z,FALSE,NA,185163,1500,a,NA,a,FALSE,2025-04-28 19:34:53 UTC,2025-04-28 19:34:53 UTC,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_vaQYxHN.pdf,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_vaQYxHN.pdf,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_Vow57W6.pdf,Scotus,38,50,12
84685,1075,Marquette Law School,NA,NA,NA,NA,NA,Marquette University Law School,Probability Panel,NA,2023-11-02T00:00:00Z,2023-11-07T00:00:00Z,FALSE,NA,186305,1010,a,NA,a,FALSE,2025-04-28 19:34:53 UTC,2025-04-28 19:34:53 UTC,NA,https://law.marquette.edu/poll/2023/11/14/detailed-results-of-the-marquette-law-school-supreme-court-poll-november-2-7-2023/,https://law.marquette.edu/poll/2023/11/14/detailed-results-of-the-marquette-law-school-supreme-court-poll-november-2-7-2023/,https://law.marquette.edu/poll/wp-content/uploads/2023/11/MLSPSC17Toplines_CourtItems.html,https://law.marquette.edu/poll/wp-content/uploads/2023/11/MLSPSC17Crosstabs_CourtItems.html,Scotus,41,59,0
84685,1075,Marquette Law School,NA,NA,NA,NA,NA,Marquette University Law School,Probability Panel,NA,2023-11-02T00:00:00Z,2023-11-07T00:00:00Z,FALSE,NA,186455,668,lv,NA,lv,FALSE,2025-04-28 19:34:53 UTC,2025-04-28 19:34:53 UTC,NA,https://law.marquette.edu/poll/wp-content/uploads/2023/11/MLSPSC17ToplinesLV.html,NA,https://law.marquette.edu/poll/wp-content/uploads/2023/11/MLSPSC17ToplinesLV.html,https://law.marquette.edu/poll/2023/11/15/detailed-results-of-the-marquette-law-school-supreme-court-poll-november-2-7-2023-2/,Scotus,45,55,0
84681,568,YouGov,352,The Economist,NA,NA,NA,YouGov,Online Matched Sample,NA,2023-11-11T00:00:00Z,2023-11-14T00:00:00Z,FALSE,NA,186253,1272,rv,NA,rv,FALSE,2025-04-28 19:34:53 UTC,2025-04-28 19:34:53 UTC,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_g1diQvj.pdf,NA,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_g1diQvj.pdf,Scotus,45,47,8
84681,568,YouGov,352,The Economist,NA,NA,NA,YouGov,Online Matched Sample,NA,2023-11-11T00:00:00Z,2023-11-14T00:00:00Z,FALSE,NA,186252,1500,a,NA,a,FALSE,2025-04-28 19:34:53 UTC,2025-04-28 19:34:53 UTC,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_bKk3Qa1.pdf,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_bKk3Qa1.pdf,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_g1diQvj.pdf,Scotus,40,47,13
84819,568,YouGov,352,The Economist,NA,NA,NA,YouGov,Online Matched Sample,NA,2023-11-18T00:00:00Z,2023-11-20T00:00:00Z,FALSE,NA,187649,1323,rv,NA,rv,FALSE,2025-04-28 19:34:48 UTC,2025-04-28 19:34:48 UTC,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_ewAQzcE.pdf,NA,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_ewAQzcE.pdf,Scotus,47,42,10
84819,568,YouGov,352,The Economist,NA,NA,NA,YouGov,Online Matched Sample,NA,2023-11-18T00:00:00Z,2023-11-20T00:00:00Z,FALSE,NA,187648,1500,a,NA,a,FALSE,2025-04-28 19:34:48 UTC,2025-04-28 19:34:48 UTC,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_7kHym5K.pdf,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_7kHym5K.pdf,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_ewAQzcE.pdf,Scotus,43,40,17
84832,568,YouGov,352,The Economist,NA,NA,NA,YouGov,Online Matched Sample,NA,2023-11-25T00:00:00Z,2023-11-27T00:00:00Z,FALSE,NA,187780,1500,a,NA,a,FALSE,2025-04-28 19:34:48 UTC,2025-04-28 19:34:48 UTC,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_hzXyZ87.pdf,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_hzXyZ87.pdf,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_3GgK6Vy.pdf,Scotus,38,48,13
84832,568,YouGov,352,The Economist,NA,NA,NA,YouGov,Online Matched Sample,NA,2023-11-25T00:00:00Z,2023-11-27T00:00:00Z,FALSE,NA,187781,1323,rv,NA,rv,FALSE,2025-04-28 19:34:48 UTC,2025-04-28 19:34:48 UTC,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_3GgK6Vy.pdf,NA,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_3GgK6Vy.pdf,Scotus,42,51,7
84875,568,YouGov,352,The Economist,NA,NA,NA,YouGov,Online Matched Sample,NA,2023-12-02T00:00:00Z,2023-12-05T00:00:00Z,FALSE,NA,188007,1291,rv,NA,rv,FALSE,2025-04-28 19:34:48 UTC,2025-04-28 19:34:48 UTC,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_BOEC4TZ.pdf,NA,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_BOEC4TZ.pdf,Scotus,41,49,11
84875,568,YouGov,352,The Economist,NA,NA,NA,YouGov,Online Matched Sample,NA,2023-12-02T00:00:00Z,2023-12-05T00:00:00Z,FALSE,NA,188006,1500,a,NA,a,FALSE,2025-04-28 19:34:48 UTC,2025-04-28 19:34:48 UTC,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_41LGsxk.pdf,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_41LGsxk.pdf,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_BOEC4TZ.pdf,Scotus,35,49,16
85335,568,YouGov,352,The Economist,NA,NA,NA,YouGov,Online Matched Sample,NA,2023-12-09T00:00:00Z,2023-12-12T00:00:00Z,FALSE,NA,188710,1332,rv,NA,rv,FALSE,2025-04-28 19:34:49 UTC,2025-04-28 19:34:49 UTC,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_y2MuS3t.pdf,NA,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_y2MuS3t.pdf,Scotus,38,53,9
85335,568,YouGov,352,The Economist,NA,NA,NA,YouGov,Online Matched Sample,NA,2023-12-09T00:00:00Z,2023-12-12T00:00:00Z,FALSE,NA,188709,1500,a,NA,a,FALSE,2025-04-28 19:34:49 UTC,2025-04-28 19:34:49 UTC,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_O1RjLdq.pdf,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_O1RjLdq.pdf,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_y2MuS3t.pdf,Scotus,35,51,14
85453,568,YouGov,352,The Economist,NA,NA,NA,YouGov,Online Matched Sample,NA,2023-12-16T00:00:00Z,2023-12-18T00:00:00Z,FALSE,NA,189310,1500,a,NA,a,FALSE,2025-04-28 19:34:50 UTC,2025-04-28 19:34:50 UTC,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_FBzrwMv.pdf,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_FBzrwMv.pdf,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_pJolTxJ.pdf,Scotus,36,46,18
85453,568,YouGov,352,The Economist,NA,NA,NA,YouGov,Online Matched Sample,NA,2023-12-16T00:00:00Z,2023-12-18T00:00:00Z,FALSE,NA,189311,1336,rv,NA,rv,FALSE,2025-04-28 19:34:50 UTC,2025-04-28 19:34:50 UTC,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_pJolTxJ.pdf,NA,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_pJolTxJ.pdf,Scotus,40,50,10
85486,1554,RMG Research,NA,NA,NA,NA,NA,RMG Research,NA,NA,2023-12-20T00:00:00Z,2023-12-21T00:00:00Z,FALSE,NA,189584,1000,rv,NA,rv,FALSE,2025-04-28 19:34:50 UTC,2025-04-28 19:34:50 UTC,Disapproval number provided by Scott Rasmussen through email,https://twitter.com/RMG_Research/status/1740169486307844371,NA,https://twitter.com/RMG_Research/status/1740169486307844371,NA,Scotus,41,51,0
85493,568,YouGov,352,The Economist,NA,NA,NA,YouGov,Online Matched Sample,NA,2023-12-31T00:00:00Z,2024-01-02T00:00:00Z,FALSE,NA,189622,1343,rv,NA,rv,FALSE,2025-04-28 19:34:52 UTC,2025-04-28 19:34:52 UTC,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_11nGFKX.pdf,NA,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_11nGFKX.pdf,Scotus,43,48,9
85493,568,YouGov,352,The Economist,NA,NA,NA,YouGov,Online Matched Sample,NA,2023-12-31T00:00:00Z,2024-01-02T00:00:00Z,FALSE,NA,189621,1521,a,NA,a,FALSE,2025-04-28 19:34:51 UTC,2025-04-28 19:34:51 UTC,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_X9asmDv.pdf,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_X9asmDv.pdf,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_11nGFKX.pdf,Scotus,38,47,15
85578,568,YouGov,352,The Economist,NA,NA,NA,YouGov,Online Matched Sample,NA,2024-01-07T00:00:00Z,2024-01-09T00:00:00Z,FALSE,NA,190176,1417,rv,NA,rv,FALSE,2025-04-28 19:34:52 UTC,2025-04-28 19:34:52 UTC,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_wOkNqe4.pdf,NA,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_wOkNqe4.pdf,Scotus,45,46,10
85578,568,YouGov,352,The Economist,NA,NA,NA,YouGov,Online Matched Sample,NA,2024-01-07T00:00:00Z,2024-01-09T00:00:00Z,FALSE,NA,190175,1593,a,NA,a,FALSE,2025-04-28 19:34:52 UTC,2025-04-28 19:34:52 UTC,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_O5mTWEc.pdf,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_O5mTWEc.pdf,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_wOkNqe4.pdf,Scotus,43,42,15
85626,568,YouGov,352,The Economist,NA,NA,NA,YouGov,Online Matched Sample,NA,2024-01-14T00:00:00Z,2024-01-16T00:00:00Z,FALSE,NA,190396,1660,a,NA,a,FALSE,2025-04-28 19:34:52 UTC,2025-04-28 19:34:52 UTC,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_Jt39PjS.pdf,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_Jt39PjS.pdf,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_HvTrDQB.pdf,Scotus,38,46,17
