id,name,display_name,partisan,first_poll,last_poll,url,notes
1822,Fabrizio/GBAO,"Fabrizio, Lee & Associates/GBAO",NA,2023-08-30T00:00:00Z,2025-01-14T00:00:00Z,https://www.wsj.com/politics,NA
1699,Fabrizio/Impact,"Fabrizio, Lee & Associates/Impact Research",NA,2021-11-22T00:00:00Z,2025-04-01T00:00:00Z,https://www.wsj.com/news/politics?mod=nav_top_section,NA
1568,Fabrizio/McLaughlin,"Fabrizio, Lee & Associates/McLaughlin & Associates",NA,1998-09-27T00:00:00Z,2024-10-09T00:00:00Z,http://www.fabmac.com,NA
1244,"Fairbank, Maslin, Maullin, Metz & Associates","Fairbank, Maslin, Maullin, Metz & Associates",NA,1992-09-25T00:00:00Z,2016-09-24T00:00:00Z,http://www.fm3research.com/,NA
896,Fairfield Research,Fairfield Research,NA,1990-10-09T00:00:00Z,1990-10-09T00:00:00Z,NA,NA
149,Fairleigh Dickinson,Fairleigh Dickinson University,NA,2001-05-01T00:00:00Z,2024-10-27T00:00:00Z,https://view2.fdu.edu/publicmind/,NA
1694,Fako Research & Strategies,Fako Research & Strategies,NA,2006-08-30T00:00:00Z,2006-08-30T00:00:00Z,https://fakoresearch.com/,NA
1407,Fallon Research & Communications,Fallon Research & Communications,NA,2018-01-19T00:00:00Z,2022-09-11T00:00:00Z,https://fallonresearch.com/,NA
1814,Faucheux Strategies,Faucheux Strategies,NA,2023-08-19T00:00:00Z,2024-04-26T00:00:00Z,http://www.faucheux.com/,NA
150,Feldman Group,Feldman Group,NA,2002-06-23T00:00:00Z,2018-06-27T00:00:00Z,http://www.thefeldmangroup.com/,NA
814,Feldman Lester & Associates,Feldman Group,NA,1990-10-17T00:00:00Z,1994-10-26T00:00:00Z,NA,NA
151,Field Poll,Field Poll,NA,1964-10-28T00:00:00Z,2016-07-02T00:00:00Z,http://www.field.com/,NA
1322,Field/IGS/YouGov,Field/IGS/YouGov,NA,2016-09-13T00:00:00Z,2016-10-31T00:00:00Z,NA,NA
1556,Financial Dynamics,Financial Dynamics,NA,2005-01-27T00:00:00Z,2008-11-02T00:00:00Z,https://www.fticonsulting.com/services/strategic-communications,NA
1834,Financial Dynamics (FTI Consulting),Financial Dynamics,NA,2006-09-26T00:00:00Z,2009-07-13T00:00:00Z,https://ir.fticonsulting.com/news-releases/news-release-details/fti-consulting-acquire-financial-dynamics,NA
839,Fingerhut/Granados Opinion Research,Fingerhut/Granados Opinion Research,NA,1998-03-13T00:00:00Z,1998-03-13T00:00:00Z,NA,NA
152,Finkelstein and Associates,Arthur J. Finkelstein & Associates,NA,1994-08-04T00:00:00Z,2012-10-11T00:00:00Z,NA,NA
1310,First Tuesday Strategies,First Tuesday Strategies,NA,2016-09-01T00:00:00Z,2025-03-21T00:00:00Z,http://www.firsttuesdaystrategies.com/,NA
852,Flake-Wilkerson Market Insights,Flake-Wilkerson Market Insights,NA,1996-07-30T00:00:00Z,1996-10-29T00:00:00Z,NA,NA
153,Fleming & Associates,Fleming & Associates,NA,1984-10-19T00:00:00Z,2022-10-02T00:00:00Z,NA,NA
1218,Florida Atlantic University,Florida Atlantic University Business and Economics Polling Initiative,NA,2015-09-20T00:00:00Z,2022-10-16T00:00:00Z,http://www.fau.edu/,NA
1801,Florida Atlantic University/Mainstreet Research,Florida Atlantic University PolCom Lab/Mainstreet Research,NA,2023-04-14T00:00:00Z,2024-11-02T00:00:00Z,https://www.faupolling.com/about/,NA
773,Florida Chamber of Commerce,Florida Chamber of Commerce,NA,2008-10-01T00:00:00Z,2010-06-13T00:00:00Z,http://www.flchamber.com/political/polling/,NA
1538,Florida International University/Univision,Florida International University/Univision,NA,2008-10-17T00:00:00Z,2008-10-17T00:00:00Z,https://metropolitan.fiu.edu/research/services/survey-and-opinion-research/,NA
154,Florida Newspaper Poll,Florida Newspaper Poll,NA,1983-10-21T00:00:00Z,2002-06-26T00:00:00Z,NA,NA
1236,Florida Southern College,Florida Southern College Center for Polling and Policy Research,NA,2016-02-06T00:00:00Z,2020-02-21T00:00:00Z,https://www.flsouthern.edu/academic-life/academic-centers/center-for-polling-and-policy-research,NA
1859,Focaldata,Focaldata,NA,2024-01-23T00:00:00Z,2024-11-01T00:00:00Z,https://www.focaldata.com/,NA
1511,Gold and Ward,Gold and Ward,NA,1996-02-28T00:00:00Z,1996-02-28T00:00:00Z,https://tinyurl.com/y3ghjkrv,NA
1563,Fordham University,Fordham University,NA,NA,NA,http://www.globenewswire.com/news-release/2020/04/24/2021853/0/en/The-COVID-19-Pandemic-Prospects-for-the-November-Elections.html,NA
1667,"Forensic Economic Data Consulting, Inc.","Forensic Economic Data Consulting, Inc.",NA,2006-08-24T00:00:00Z,2006-10-05T00:00:00Z,https://www.itslawyers.com/lawyers-27035515-forensic-economic-data-consulting-austin,NA
157,Forman Center,Forman Center,NA,1998-01-14T00:00:00Z,2000-04-06T00:00:00Z,NA,NA
155,"Forman Center for Political Studies, Inc.","Forman Center for Political Studies, Inc.",NA,1996-10-26T00:00:00Z,2000-04-06T00:00:00Z,NA,NA
1251,Fort Hays State University,Fort Hays State University Docking Institute of Public Affairs,NA,2014-09-27T00:00:00Z,2024-10-16T00:00:00Z,https://www.fhsu.edu/docking/,NA
158,Fort Wayne Journal-Gazette,Fort Wayne Journal-Gazette,NA,1988-04-28T00:00:00Z,1992-09-15T00:00:00Z,NA,NA
1242,Forum Communications,Forum Communications,NA,NA,NA,http://www.forumcomm.com/,NA
159,Forward Strategies,Forward Strategies,NA,2010-10-28T00:00:00Z,2010-10-28T00:00:00Z,NA,NA
160,Fox News (Pulse Opinion Research),Fox News (Pulse Opinion Research),NA,2010-09-11T00:00:00Z,2010-10-30T00:00:00Z,NA,NA
162,Frank Luntz,Frank Luntz,NA,1989-10-24T00:00:00Z,2017-06-12T00:00:00Z,NA,NA
829,Frank N. Magid Associates,Frank N. Magid Associates Inc.,NA,2002-10-06T00:00:00Z,2002-11-02T00:00:00Z,https://magid.com/,NA
164,Franklin Pierce,Franklin Pierce University Marlin Fitzwater Center for Communication,NA,1999-02-11T00:00:00Z,2004-10-28T00:00:00Z,https://www.franklinpierce.edu/institutes/mfcc/polling.htm,NA
1114,Franklin and Marshall College,Franklin & Marshall College Center for Opinion Research,NA,2003-11-16T00:00:00Z,2024-10-20T00:00:00Z,http://www.fandm.edu/fandmpoll,NA
853,Fred Steeper,Fred Steeper,NA,1996-04-10T00:00:00Z,1996-04-10T00:00:00Z,NA,NA
165,Frederick Polls LLC,Frederick Polls,NA,2006-04-27T00:00:00Z,2022-11-26T00:00:00Z,http://www.frederickpolls.com/,NA
166,Fresno Bee,Fresno Bee,NA,1996-09-29T00:00:00Z,1996-10-29T00:00:00Z,NA,NA
167,Ft. Lauderdale News/Sun Sentinel,Fleming & Associates,NA,1987-10-29T00:00:00Z,2000-10-23T00:00:00Z,NA,NA
168,Fulcrum Campaign Strategies,Fulcrum Campaign Strategies,NA,2010-09-29T00:00:00Z,2010-09-29T00:00:00Z,NA,NA
907,GBAO,GBAO,NA,2011-10-05T00:00:00Z,2025-06-10T00:00:00Z,http://www.gbaostrategies.com/,NA
762,GCR & Associates,GCR & Associates,NA,2012-03-10T00:00:00Z,2012-03-10T00:00:00Z,NA,NA
1009,GEB International,GEB International,NA,2014-07-09T00:00:00Z,2014-07-09T00:00:00Z,NA,NA
180,GMA Research,GMA Research,NA,1980-10-16T00:00:00Z,1992-09-28T00:00:00Z,NA,NA
1662,GOP Calls,GOP Calls,NA,2010-10-14T00:00:00Z,2010-10-21T00:00:00Z,https://gopcalls.com/,NA
1775,GQR,GQR,NA,2019-08-21T00:00:00Z,2024-10-26T00:00:00Z,https://www.gqrr.com/,NA
1787,GQR Research,GQR Research,NA,NA,NA,https://www.gqrr.com/,NA
1576,GQR/Public Opinion Strategies,GQR Research/Public Opinion Strategies,NA,2002-03-07T00:00:00Z,2010-10-10T00:00:00Z,https://www.gqrr.com/,NA
1776,GQRR,GQRR,NA,NA,NA,https://www.gqrr.com/,NA
194,GS Strategy Group,GS Strategy Group,NA,2010-07-29T00:00:00Z,2024-03-01T00:00:00Z,http://www.gsstrategygroup.com/,NA
990,GaPundit.com,GaPundit.com,NA,2013-05-16T00:00:00Z,2014-10-14T00:00:00Z,https://www.gapundit.com/,NA
1631,Gaither,Gaither International,NA,2020-10-06T00:00:00Z,2024-10-16T00:00:00Z,https://www.gaitherinternational.com/,NA
169,Gallup,Gallup,NA,1936-01-11T00:00:00Z,2025-06-26T00:00:00Z,https://www.gallup.com/home.aspx,NA
1791,Gannett New Jersey,Gannett New Jersey,NA,1991-12-10T00:00:00Z,2002-11-02T00:00:00Z,https://www.linkedin.com/company/gannett-nj/,NA
658,Gannett/Communications Research Associates,Gannett/Communications Research Associates,NA,1980-05-16T00:00:00Z,1980-10-03T00:00:00Z,NA,NA
171,Gannett/Opinion Research,Gannett/Opinion Research,NA,1996-06-25T00:00:00Z,1999-01-11T00:00:00Z,NA,NA
728,Gannett/Research Analysis,Gannett/Research Analysis,NA,1976-09-16T00:00:00Z,1976-10-15T00:00:00Z,NA,NA
172,Garin Hart Yang,Garin-Hart-Yang Research Group,NA,1988-08-04T00:00:00Z,2024-10-13T00:00:00Z,https://hartresearch.com/our-story/,NA
1362,Garin-Hart-Yang/Global Strategy Group,Garin-Hart-Yang/Global Strategy Group,NA,2012-07-03T00:00:00Z,2018-07-31T00:00:00Z,https://www.scribd.com/user/353328336/Priorities-USA-Press,NA
1577,Garin-Hart-Yang/Lake,Garin-Hart-Yang/Lake,NA,1999-12-14T00:00:00Z,2000-09-13T00:00:00Z,https://hartresearch.com/,NA
1579,Garin-Hart-Yang/Mellman Group,Garin-Hart-Yang/Mellman Group,NA,2002-07-27T00:00:00Z,2002-07-27T00:00:00Z,https://hartresearch.com/,NA
173,Gary Lawrence/Burns,Gary Lawrence/Burns,NA,1988-09-11T00:00:00Z,1988-09-11T00:00:00Z,NA,NA
1904,Gateway Political Strategies,Gateway Political Strategies,NA,2024-10-16T00:00:00Z,2024-10-16T00:00:00Z,https://gatewaypolitical.com/,NA
1647,Gazette Communications,Gazette Communications,NA,2002-10-30T00:00:00Z,2002-10-30T00:00:00Z,https://www.thegazette.com/,NA
174,Georgia State U.,Georgia State U.,NA,1992-06-15T00:00:00Z,1996-04-26T00:00:00Z,NA,NA
710,Gerald Goldhaber/U. Buffalo,Gerald Goldhaber/U. Buffalo,NA,1984-09-18T00:00:00Z,1984-10-11T00:00:00Z,NA,NA
175,Gerstein Agne,GBAO,NA,2010-08-12T00:00:00Z,2012-08-19T00:00:00Z,NA,NA
1249,Glascock Group,Glascock Group,NA,2014-03-20T00:00:00Z,2014-12-02T00:00:00Z,http://www.theglascockgroup.com/,NA
906,Glen Bolger,Glen Bolger,NA,NA,NA,NA,NA
176,Glengariff Group Inc.,Glengariff Group,NA,2006-04-01T00:00:00Z,2025-05-08T00:00:00Z,http://glengariff.com/,NA
1626,Global Marketing Research Services,Global Marketing Research Services,NA,2020-10-04T00:00:00Z,2020-10-27T00:00:00Z,https://polling.net/,NA
178,Global Strategy Group,Global Strategy Group,NA,2002-08-15T00:00:00Z,2025-06-11T00:00:00Z,https://www.globalstrategygroup.com/,NA
1591,Global Strategy Group/Data for Progress,Global Strategy Group/Data for Progress,NA,2020-07-01T00:00:00Z,2020-07-01T00:00:00Z,https://www.climatepower2020.org/wp-content/uploads/sites/23/2020/07/GSG-2020-Research-Memo-FINAL-07162020.pdf,NA
1932,Global Strategy Group/GBAO,Global Strategy Group/GBAO,NA,NA,NA,https://navigatorresearch.org/,NA
1598,Global Strategy Group/Latino Decisions,Global Strategy Group/Latino Decisions,NA,2020-07-29T00:00:00Z,2020-07-29T00:00:00Z,https://www.politico.com/f/?id=00000173-b621-d8c4-a7f7-f76173a60000,NA
1374,Global Strategy Group/Lester and Associates,Global Strategy Group/Lester & Associates,NA,2014-10-06T00:00:00Z,2016-10-15T00:00:00Z,http://www.miamiherald.com/news/politics-government/election/article108998157.html,NA
803,Global Strategy Group/National Research,Global Strategy Group/National Research (Philadelphia Inquirer),NA,2012-08-23T00:00:00Z,2012-10-25T00:00:00Z,NA,NA
1842,Global Strategy Group/North Star Opinion Research,Global Strategy Group/North Star Opinion Research,NA,2023-11-07T00:00:00Z,2024-09-29T00:00:00Z,https://www.ft.com/ft-michigan-ross-poll,NA
179,Global Strategy Group/Polling Company,Global Strategy Group/Polling Company,NA,2002-12-09T00:00:00Z,2002-12-09T00:00:00Z,NA,NA
1383,Glover Park Group/USD/U-T San Diego,Glover Park Group,NA,2012-10-17T00:00:00Z,2012-10-17T00:00:00Z,http://gpg.com/,NA
1456,Go Right Strategies,Go Right Strategies,NA,2018-09-28T00:00:00Z,2018-10-10T00:00:00Z,http://www.gorightstrategies.com,NA
771,JZ Analytics,JZ Analytics,NA,1998-10-26T00:00:00Z,2013-11-03T00:00:00Z,NA,NA
1232,Gonzales Research & Media Services,Gonzales Research & Marketing Strategies,NA,2001-09-15T00:00:00Z,2025-03-09T00:00:00Z,http://www.gonzalesresearch.com/,NA
181,Gonzales/Arscott Research,Gonzales Research & Marketing Strategies Inc.,NA,1999-03-27T00:00:00Z,2016-03-04T00:00:00Z,http://www.gonzalesresearch.com/,NA
1387,Goodwin Simon,Goodwin Simon,NA,2004-10-03T00:00:00Z,2012-08-19T00:00:00Z,http://goodwinsimon.com/,NA
806,Google Consumer Surveys,Google Consumer Surveys,NA,2012-09-06T00:00:00Z,2016-11-07T00:00:00Z,NA,NA
183,Gordon S. Black Corp.,Gordon S. Black Corp.,NA,1984-02-16T00:00:00Z,1998-10-20T00:00:00Z,NA,NA
1686,Got-Focus,Got-Focus,NA,2010-07-14T00:00:00Z,2010-08-19T00:00:00Z,https://twitter.com/BrianGottlieb,NA
1910,Gotham Polling & Analytics,Gotham Polling & Analytics,NA,2024-10-19T00:00:00Z,2024-10-19T00:00:00Z,https://www.bizapedia.com/ny/gotham-polling-and-analytics-llc.html,NA
184,Gotham Research Group,Gotham Research Group,NA,2010-09-21T00:00:00Z,2012-10-24T00:00:00Z,http://www.gothamresearchgroup.com/,NA
1323,Goucher College,Goucher College Sarah T. Hughes Center for Politics,NA,2015-10-01T00:00:00Z,2024-03-24T00:00:00Z,http://www.goucher.edu/academics/political-science/the-sarah-t-hughes-field-politics-center/goucher-poll,NA
1710,Grassroots Targeting,Grassroots Targeting,NA,2022-04-16T00:00:00Z,2024-05-20T00:00:00Z,https://grassrootstargeting.com/,REP pollster
801,Gravis Marketing (2020 and earlier),Gravis Marketing,NA,2012-07-31T00:00:00Z,2020-12-30T00:00:00Z,https://gravismarketing.com/,"Doug Kaplan sold the company in March 2021, and now operates Kaplan Strategies. Polls conducted after the sale are evaluated separately and are assigned to pollster 1857."
1857,Gravis Marketing (post 2020),Gravis Marketing,NA,2021-08-27T00:00:00Z,2024-05-24T00:00:00Z,https://gravismarketing.com/,NA
186,Great Lakes Strategies,Great Lakes Strategies Group,NA,2010-10-27T00:00:00Z,2010-10-27T00:00:00Z,NA,NA
1767,GreatBlue Research,GreatBlue Research,NA,1996-09-04T00:00:00Z,2022-04-11T00:00:00Z,https://greatblueresearch.com/,NA
187,Greenberg Quinlan Rosner,Greenberg Quinlan Rosner,NA,1999-10-12T00:00:00Z,2019-07-28T00:00:00Z,https://www.gqrr.com/,NA
528,Greenberg Quinlan Rosner/American Viewpoint,Los Angeles Times/USC,NA,2009-11-03T00:00:00Z,2016-10-30T00:00:00Z,NA,NA
1877,Greenberg Research,Greenberg Research,NA,NA,NA,https://www.greenbergresearch.com/,NA
188,Greenberg-Lake,GQR,NA,1990-03-01T00:00:00Z,1998-10-04T00:00:00Z,NA,NA
903,Greenberg-Lake: The Analysis Group,Greenberg-Lake: The Analysis Group,NA,1990-07-29T00:00:00Z,1990-07-29T00:00:00Z,NA,NA
861,Greensburg Tribune-Review,Greensburg Tribune-Review,NA,1994-10-20T00:00:00Z,1994-11-03T00:00:00Z,NA,NA
189,Greenville News,Greenville News,NA,1980-10-03T00:00:00Z,1992-10-22T00:00:00Z,NA,NA
190,Greg Smith,Greg Smith & Associates,NA,2002-10-29T00:00:00Z,2010-10-30T00:00:00Z,NA,NA
191,Greg Strimple & Associates,Greg Strimple & Associates,NA,1999-02-03T00:00:00Z,1999-02-04T00:00:00Z,NA,NA
192,Griggs-Anderson Research,Griggs-Anderson Research,NA,1988-04-16T00:00:00Z,1992-10-26T00:00:00Z,NA,NA
193,Grove,Grove Insight,NA,2001-11-04T00:00:00Z,2012-11-02T00:00:00Z,https://www.groveinsight.com/,NA
1715,GrowProgress,GrowProgress,NA,NA,NA,https://growprogress.ai/,NA
1850,Guidant Polling and Strategy,Guidant Polling and Strategy,NA,2023-12-05T00:00:00Z,2025-06-19T00:00:00Z,https://guidantps.com/,NA
1599,HIT Strategies,HIT Strategies,NA,2020-07-31T00:00:00Z,2020-07-31T00:00:00Z,https://hitstrat.com/,NA
225,HRC Legacy PAC,HRC Legacy PAC,NA,2010-10-08T00:00:00Z,2010-10-08T00:00:00Z,NA,NA
195,Hakes Research,Hakes Research,NA,1988-03-15T00:00:00Z,1988-03-15T00:00:00Z,NA,NA
1391,Hamilton Beattie,Hamilton Beattie,NA,1989-12-14T00:00:00Z,2010-09-23T00:00:00Z,https://wcvi.org/files/pdf/hbs_profile.pdf,NA
197,Hamilton Beattie/Ayres,Hamilton Beattie/Ayres,NA,2007-04-19T00:00:00Z,2007-04-19T00:00:00Z,NA,NA
198,Hamilton Campaigns,Hamilton Campaigns,NA,2001-10-09T00:00:00Z,2014-10-26T00:00:00Z,https://www.emcresearch.com/,NA
999,Hampton University,Hampton University Center for Public Policy,NA,2013-09-29T00:00:00Z,2020-02-28T00:00:00Z,http://www.hamptonu.edu/cpp/,NA
1837,Hampton University/AP-NORC,Hampton University Center for Public Policy/AP-NORC,NA,2020-09-14T00:00:00Z,2020-10-12T00:00:00Z,http://www.hamptonu.edu/cpp/,NA
988,Harper Polling,Harper Polling,NA,2013-01-21T00:00:00Z,2025-05-09T00:00:00Z,http://harperpolling.com/,NA
1496,Harper Polling/Clarity Campaign Labs,Harper Polling/Clarity Campaign Labs,NA,2019-08-28T00:00:00Z,2019-08-28T00:00:00Z,https://www.insideelections.com/news/article/north-carolina-9-mccready-has-narrow-lead-in-new-bipartisan-poll,NA
199,Harris (among those with a pref),Harris (among those with a pref),NA,NA,NA,NA,NA
200,Harris (telephone),Harris Insights & Analytics,NA,1997-01-13T00:00:00Z,2008-10-19T00:00:00Z,NA,NA
201,Harris Interactive,Harris Interactive,NA,1990-07-18T00:00:00Z,2012-02-13T00:00:00Z,https://theharrispoll.com/,NA
1508,Harris Poll,Harris Poll,NA,2004-04-15T00:00:00Z,2022-05-19T00:00:00Z,https://theharrispoll.com/,NA
1416,HarrisX,HarrisX,NA,2018-07-22T00:00:00Z,2025-06-19T00:00:00Z,http://harrisx.com,NA
1797,HarrisX/Harris Poll,HarrisX/Harris Poll,NA,2022-06-30T00:00:00Z,2025-06-12T00:00:00Z,https://theharrispoll.com/#skip-intro,NA
902,Harrison Hickman,Global Strategy Group,NA,1990-10-13T00:00:00Z,1990-10-13T00:00:00Z,NA,NA
202,Harrison-Goldberg,Harrison-Goldberg,NA,1983-12-10T00:00:00Z,1988-10-24T00:00:00Z,NA,NA
203,Harstad,Harstad Strategic Research,NA,2002-08-29T00:00:00Z,2020-10-13T00:00:00Z,https://www.harstadresearch.com/,NA
204,Hart Research Associates,Hart Research Associates,NA,1980-09-16T00:00:00Z,2024-04-16T00:00:00Z,https://hartresearch.com/our-story/,NA
1811,Hart/Breglio,Hart Research Associates/Public Opinion Strategies,NA,1991-12-09T00:00:00Z,1992-11-01T00:00:00Z,http://graphics.wsj.com/wsjnbcpoll/,NA
206,Hart/McLaughlin,Hart/McLaughlin,NA,2007-07-26T00:00:00Z,2007-07-26T00:00:00Z,NA,NA
1292,Hart/POS,Hart Research Associates/Public Opinion Strategies,NA,2004-08-25T00:00:00Z,2025-04-13T00:00:00Z,http://graphics.wsj.com/wsjnbcpoll/,NA
1567,Hart/Teeter,Hart Research Associates/Public Opinion Strategies,NA,1976-10-14T00:00:00Z,2004-07-21T00:00:00Z,https://hartresearch.com/,NA
207,Harte-Hanks,Harte-Hanks,NA,1994-04-23T00:00:00Z,1994-10-15T00:00:00Z,NA,NA
656,Hartford Courant,Hartford Courant,NA,1980-04-30T00:00:00Z,1992-02-25T00:00:00Z,NA,NA
727,Hartford Times/Decision Research,Hartford Times/Decision Research,NA,1972-09-30T00:00:00Z,1972-09-30T00:00:00Z,NA,NA
208,Harvard U.,Harvard University,NA,2000-03-05T00:00:00Z,2002-10-27T00:00:00Z,https://caps.gov.harvard.edu/,NA
620,Harvard/Saint Anselm College,Harvard/Saint Anselm College,NA,2011-10-06T00:00:00Z,2011-10-06T00:00:00Z,NA,NA
209,Hays Research Group,Hays Research Group,NA,2006-10-25T00:00:00Z,2022-07-24T00:00:00Z,https://www.haysresearch.com/,NA
619,Hays Research Group/Porcaro Communications,Hays Research Group/Porcaro Communications,NA,2011-06-22T00:00:00Z,2011-06-22T00:00:00Z,NA,NA
1482,Heart+Mind Strategies,Heart+Mind Strategies,NA,2012-07-29T00:00:00Z,2018-11-07T00:00:00Z,http://heartandmindstrategies.com/,NA
210,Hellenthal & Associates,Hellenthal & Associates,NA,2006-10-21T00:00:00Z,2014-10-21T00:00:00Z,NA,NA
812,Hellenthal/Sam Kito,Hellenthal & Associates,NA,2008-05-10T00:00:00Z,2008-05-10T00:00:00Z,NA,NA
211,Hendrix College,Hendrix College,NA,2010-08-17T00:00:00Z,2024-09-06T00:00:00Z,https://www.hendrix.edu/news/news.aspx?id=86521,NA
212,Hertz Consulting,Hertz Consulting,NA,1996-10-29T00:00:00Z,1996-10-29T00:00:00Z,NA,NA
213,Hickman,Hickman Analytics,NA,2002-01-16T00:00:00Z,2024-02-18T00:00:00Z,https://www.hickmananalytics.com/,NA
214,Hickman-Brown/POS,Hickman-Brown/POS,NA,2000-06-04T00:00:00Z,2002-09-18T00:00:00Z,NA,NA
215,Hickman-Maslin,Hickman-Maslin,NA,1987-06-01T00:00:00Z,1990-07-19T00:00:00Z,NA,NA
216,Hickman/Brown,Hickman/Brown,NA,1992-09-03T00:00:00Z,2002-10-14T00:00:00Z,NA,NA
935,Hicks Evaluation Group,Hicks Evaluation Group,NA,2014-08-10T00:00:00Z,2014-08-10T00:00:00Z,NA,NA
217,High Point University,High Point University Survey Research Center,NA,2010-09-30T00:00:00Z,2024-09-29T00:00:00Z,http://www.highpoint.edu/src/hpupoll/,NA
1337,HighGround,HighGround,NA,2016-10-14T00:00:00Z,2024-10-20T00:00:00Z,http://www.azhighground.com/,NA
218,Hill Research Consultants,Hill Research Consultants,NA,1992-09-05T00:00:00Z,2022-10-30T00:00:00Z,http://www.hillresearch.com/,NA
1558,Hodas & Associates,Hodas & Associates,NA,2019-10-16T00:00:00Z,2020-08-31T00:00:00Z,http://www.hodasandassociates.com/,NA
785,Hoffman Research,Hoffman Research Group,NA,2008-09-09T00:00:00Z,2024-07-26T00:00:00Z,https://hoffmanresearchgroup.com/,NA
807,Honolulu Civil Beat,Honolulu Civil Beat,NA,2012-01-19T00:00:00Z,2012-09-28T00:00:00Z,NA,NA
220,Hotline Bullseye,Polling Company/Global Strategy Group,NA,2000-03-19T00:00:00Z,2000-11-05T00:00:00Z,NA,NA
221,Hotline/Diageo,Polling Company/Global Strategy Group,NA,NA,NA,NA,NA
223,Hotline/WWORC,Hotline/WWORC,NA,NA,NA,NA,NA
222,Hotline/Western Wats,Hotline/Western Wats,NA,1999-08-31T00:00:00Z,1999-11-15T00:00:00Z,NA,NA
854,Houston Chronicle,Houston Chronicle,NA,1996-01-22T00:00:00Z,1996-10-08T00:00:00Z,NA,NA
224,Howey-Gauge,Howey Politics/DePauw University,NA,2000-06-15T00:00:00Z,2008-10-24T00:00:00Z,https://howeypolitics.com/Content/HPI-Polling/HPI-Polling/45/292,NA
763,Howey/DePauw,Howey Politics/DePauw University,NA,2008-10-24T00:00:00Z,2012-10-30T00:00:00Z,https://howeypolitics.com/Content/HPI-Polling/HPI-Polling/45/292,NA
1504,Human Agency,Human Agency,NA,2019-09-18T00:00:00Z,2019-12-24T00:00:00Z,https://humanagency.org/,NA
1900,Hunt Research,Hunt Research,NA,2024-10-07T00:00:00Z,2024-10-22T00:00:00Z,https://www.hunt-research.com/,NA
227,IA/MO,IA/MO,NA,NA,NA,NA,NA
1758,"IAM, LLC","Island Analytics & Marketing, LLC",NA,2022-10-31T00:00:00Z,2022-10-31T00:00:00Z,https://www.islandanalyticsvi.com/,NA
229,ICR,ICR,NA,1994-10-11T00:00:00Z,2004-10-26T00:00:00Z,NA,NA
1364,IMGE Insights,IMGE Insights,NA,2017-09-18T00:00:00Z,2018-07-12T00:00:00Z,https://imge.com/,https://imge.com/imge-announces-split/
237,INSTAR/TV-13,INSTAR/TV-13,NA,NA,NA,NA,NA
1281,IPFW,Indiana University-Purdue University Fort Wayne Mike Downs Center for Indiana Politics,NA,2016-04-23T00:00:00Z,2016-04-27T00:00:00Z,https://www.mikedownscenter.org/,NA
1723,ISNE,Info Strategy Northeast,NA,2022-06-30T00:00:00Z,2022-06-30T00:00:00Z,https://ktr.agency/news-blog/psp8i8lic46c3l4k73jndshk1kc9d9,NA
243,IVR Polls,IVR Polls,NA,2007-05-31T00:00:00Z,2008-06-04T00:00:00Z,NA,NA
1919,IZQ Strategies,IZQ Strategies,NA,2024-10-31T00:00:00Z,2024-10-31T00:00:00Z,https://www.izqstrategies.com/,NA
701,Idaho Statesman,Idaho Statesman,NA,1976-10-16T00:00:00Z,1980-10-29T00:00:00Z,NA,NA
230,IfByPhone Polling Inc.,CallFire,NA,2010-08-31T00:00:00Z,2010-08-31T00:00:00Z,NA,NA
1341,Illinois Public Opinion Strategies,Illinois Public Opinion,NA,2016-07-26T00:00:00Z,2018-07-12T00:00:00Z,http://www.illinoispublicopinion.com/,NA
830,Illinois Wesleyan U.,Illinois Wesleyan University Department of Political Science,NA,1998-10-20T00:00:00Z,2002-10-22T00:00:00Z,https://www.iwu.edu/political-science/,NA
936,Impact Management Group,Impact Management Group,NA,2013-10-24T00:00:00Z,2020-05-07T00:00:00Z,https://impactmanagement.com/,NA
1718,Impact Research,Impact Research,NA,2022-05-15T00:00:00Z,2024-10-17T00:00:00Z,https://impactresearch.com/,NA
1451,In Lux Research,In Lux Research,NA,2018-07-29T00:00:00Z,2018-09-17T00:00:00Z,http://www.luxresearchinc.com/,NA
231,Independent Market Research,Independent Market Research,NA,1992-10-01T00:00:00Z,1998-10-22T00:00:00Z,NA,NA
901,Independent Research & Communications,Independent Research & Communications,NA,1990-10-29T00:00:00Z,1990-10-29T00:00:00Z,NA,NA
786,Indiana Legislative Insight,Indiana Legislative Insight,NA,2008-06-01T00:00:00Z,2008-06-01T00:00:00Z,NA,NA
1666,Indiana State U.,Indiana State University Department of Multidisciplinary Studies,NA,2006-09-21T00:00:00Z,2006-10-12T00:00:00Z,https://www.indstate.edu/cas/MultidisciplinaryStudies/sociology/sociology-home,NA
232,Indiana U.,Indiana University Public Opinion Laboratory,NA,1984-04-23T00:00:00Z,2004-10-18T00:00:00Z,NA,NA
233,Indianapolis Star,Indianapolis Star,NA,1988-04-19T00:00:00Z,1996-09-07T00:00:00Z,NA,NA
234,Innovative Query,Innovative Query,NA,1996-09-16T00:00:00Z,1996-09-16T00:00:00Z,NA,NA
1629,Innovative Research Group,Innovative Research Group,NA,2020-10-06T00:00:00Z,2024-06-17T00:00:00Z,https://innovativeresearch.ca/,NA
601,Inside Michigan Politics,Marketing Resource Group (MRG),NA,NA,NA,NA,NA
